"prevalence","area","scenario","water"
7.14285714285714,"cleaning","Baseline","Wet"
78.5714285714286,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
78.5714285714286,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
53.5714285714286,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
71.4285714285714,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
57.1428571428571,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
53.5714285714286,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
53.5714285714286,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
78.5714285714286,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
75,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
67.8571428571429,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
75,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
71.4285714285714,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
53.5714285714286,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
57.1428571428571,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
75,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
64.2857142857143,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
71.4285714285714,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
64.2857142857143,"cleaning","Baseline","Wet"
46.4285714285714,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
67.8571428571429,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
57.1428571428571,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
71.4285714285714,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
75,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
64.2857142857143,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
64.2857142857143,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
75,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
57.1428571428571,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
57.1428571428571,"cleaning","Baseline","Wet"
78.5714285714286,"cleaning","Baseline","Wet"
53.5714285714286,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
53.5714285714286,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
53.5714285714286,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
75,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
53.5714285714286,"cleaning","Baseline","Wet"
46.4285714285714,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
67.8571428571429,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
67.8571428571429,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
78.5714285714286,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
67.8571428571429,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
57.1428571428571,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
57.1428571428571,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
75,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
71.4285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
46.4285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
46.4285714285714,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
46.4285714285714,"cleaning","Baseline","Wet"
64.2857142857143,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
53.5714285714286,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
46.4285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
57.1428571428571,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
46.4285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
71.4285714285714,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
67.8571428571429,"cleaning","Baseline","Wet"
71.4285714285714,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
71.4285714285714,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
71.4285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
46.4285714285714,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
57.1428571428571,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
46.4285714285714,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
53.5714285714286,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
67.8571428571429,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
78.5714285714286,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
57.1428571428571,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
64.2857142857143,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
53.5714285714286,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
78.5714285714286,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
75,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
35.7142857142857,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
67.8571428571429,"cleaning","Baseline","Wet"
57.1428571428571,"cleaning","Baseline","Wet"
67.8571428571429,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
46.4285714285714,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
71.4285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
46.4285714285714,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
57.1428571428571,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
67.8571428571429,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
60.7142857142857,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
46.4285714285714,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
78.5714285714286,"cleaning","Baseline","Wet"
14.2857142857143,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
32.1428571428571,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
39.2857142857143,"cleaning","Baseline","Wet"
57.1428571428571,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
10.7142857142857,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
3.57142857142857,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
25,"cleaning","Baseline","Wet"
64.2857142857143,"cleaning","Baseline","Wet"
17.8571428571429,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
28.5714285714286,"cleaning","Baseline","Wet"
7.14285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
42.8571428571429,"cleaning","Baseline","Wet"
21.4285714285714,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
