"prevalence","scenario","water"
4.08163265314286,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
10.2040816345714,"EC_01","Wet"
61.2244897971429,"EC_01","Wet"
16.3265306117143,"EC_01","Wet"
24.4897959188571,"EC_01","Wet"
12.2448979585714,"EC_01","Wet"
46.9387755114286,"EC_01","Wet"
77.5510204071429,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
55.1020408142857,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
20.4081632674286,"EC_01","Wet"
71.42857143,"EC_01","Wet"
63.2653061214286,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
24.4897959228571,"EC_01","Wet"
12.2448979591429,"EC_01","Wet"
12.2448979591429,"EC_01","Wet"
12.2448979591429,"EC_01","Wet"
55.1020408142857,"EC_01","Wet"
12.2448979585714,"EC_01","Wet"
57.1428571442857,"EC_01","Wet"
14.2857142842857,"EC_01","Wet"
26.5306122485714,"EC_01","Wet"
42.85714286,"EC_01","Wet"
55.1020408142857,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
32.6530612271429,"EC_01","Wet"
59.18367347,"EC_01","Wet"
61.2244897971429,"EC_01","Wet"
14.285714286,"EC_01","Wet"
48.9795918371429,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
12.2448979591429,"EC_01","Wet"
42.8571428542857,"EC_01","Wet"
20.4081632657143,"EC_01","Wet"
20.4081632657143,"EC_01","Wet"
20.4081632657143,"EC_01","Wet"
16.3265306105714,"EC_01","Wet"
14.2857142848571,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
10.2040816334286,"EC_01","Wet"
14.28571429,"EC_01","Wet"
16.32653061,"EC_01","Wet"
28.57142857,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
48.9795918371429,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
55.1020408142857,"EC_01","Wet"
26.5306122434286,"EC_01","Wet"
28.5714285685714,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
18.3673469405714,"EC_01","Wet"
14.28571429,"EC_01","Wet"
28.5714285742857,"EC_01","Wet"
30.6122449,"EC_01","Wet"
42.85714286,"EC_01","Wet"
0,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
8.16326530771429,"EC_01","Wet"
51.0204081628571,"EC_01","Wet"
8.16326530771429,"EC_01","Wet"
36.7346938785714,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
0,"EC_01","Wet"
18.36734694,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
16.3265306142857,"EC_01","Wet"
42.8571428542857,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
16.3265306142857,"EC_01","Wet"
