"concentration_mean","concentration_median","concentration_mean_filtered","concentration_median_filtered","prob_contamination","time_contaminated_mean","time_contaminated_median","max_contam_bout_mean","max_contam_bout_median","contacts_mean","contacts_median","transfers_mean","transfers_median","temp_niche_mean","temp_niche_median","niches_estab_mean","niches_estab_median","food_cont_mean","food_cont_median","zone4_cont_mean","zone4_cont_median","random_cont_mean","random_cont_median","conc_mid_mon_mean","conc_mid_mon_median","conc_mid_mon_mean_filtered","conc_mid_mon_median_filtered","prob_cont_mon","conc_mid_tue_mean","conc_mid_tue_median","conc_mid_tue_mean_filtered","conc_mid_tue_median_filtered","prob_cont_tue","conc_mid_wed_mean","conc_mid_wed_median","conc_mid_wed_mean_filtered","conc_mid_wed_median_filtered","prob_cont_wed","conc_mid_thu_mean","conc_mid_thu_median","conc_mid_thu_mean_filtered","conc_mid_thu_median_filtered","prob_cont_thu","conc_mid_fri_mean","conc_mid_fri_median","conc_mid_fri_mean_filtered","conc_mid_fri_median_filtered","prob_cont_fri"
3.30823420942142e-07,0,8.27058552355354e-05,9.69298209246189e-05,0.004,21.023,16,7.469,7,10.128,7,6.981,4,0.035,0,0,0,0,0,0,0,0.009,0,0.00263454735690565,0,0.0135104992661828,0.00166666666666667,0.195,0.00801205374161563,0,0.0305803577924261,0.0021897465985677,0.262,0.0264788788343239,0,0.101064423031771,0.00285714285714286,0.262,0.0140203577730037,0,0.0509831191745589,0.00357142857142857,0.275,0.0224730231397739,0,0.0835428369508324,0.00380952380952381,0.269
9.53087308780154e-09,0,9.53087308780154e-06,9.53087308780154e-06,0.001,21.141,18,7.293,7,10.166,7,7.02,4,0.038,0,0,0,0,0,0,0,0.007,0,0.00251813670588554,0,0.0120485009850983,0.00142857142857143,0.209,0.00545643007414205,0,0.0237236090180089,0.00202380952380952,0.23,0.0135617264131139,0,0.0553539853596487,0.00238095238095238,0.245,0.0211342893896683,0,0.0754796049631011,0.0030952380952381,0.28,0.0197601347709972,0,0.0703207643095986,0.00333333333333333,0.281
0.150614225245421,0.000153305475196717,0.24977483456952,0.00338616552874561,0.603,132.385,130,108.063,71,68.4,46,96.226,74,0,0,14.87,10,0,0,0,0,0.007,0,0.0325040481935813,0,0.0659311322385016,0.00155435757347128,0.493,0.0457670262291564,0,0.0924586388467807,0.00208679067592351,0.495,0.0648228485802109,2.29710612444096e-05,0.127353337092752,0.00267416683174115,0.509,0.051769880493472,4.70410031337631e-05,0.091790568250837,0.00225597674657203,0.564,0.103300980266984,9.18166832998074e-05,0.176281536291782,0.00320360709940789,0.586
0.00115805407683985,0,0.0040920638757592,0.000194330956672922,0.283,46.182,0,44.571,0,16.763,10,20.652,11,0,0,0.143,0,0,0,0,0,0.006,0,0.000178566001175749,0,0.00104424562091081,0.000114703466162838,0.171,0.000249603412009314,0,0.00128661552582121,0.00011503532616805,0.194,0.000321320714234424,0,0.00140930137822116,0.000115931879826675,0.228,0.000431464266984888,0,0.00173278822082284,0.000160530147857062,0.249,0.000670285915865202,0,0.00240245847980359,0.000160642399332749,0.279
0.998636808696544,0,3.84091080267901,0.0333627267443071,0.26,38.427,0,37.208,0,9.488,4,11.198,5,0,0,0.369,0,0,0,0,0,0.006,0,0.115091942661913,0,0.878564447800861,0.0133864661467884,0.131,0.2104590114758,0,1.26023360165149,0.0134239498118457,0.167,0.293818009758001,0,1.47647241084423,0.0179070382601573,0.199,0.403810669092027,0,1.77890162595607,0.0179312799735561,0.227,0.618916032050244,0,2.43667729153639,0.0223931269468593,0.254
0.630454026177307,0,2.48210246526499,0.0149510229601175,0.254,38.02,0,37.1,0,9.371,4,11.167,4,0,0,0.36,0,0,0,0,0,0.011,0,0.104405496591195,0,0.767687474935257,0.00645036115425277,0.136,0.150030195053391,0,0.93186456554901,0.00808199965173011,0.161,0.165990760526478,0,0.902123698513466,0.00964597002377895,0.184,0.248884089145373,0,1.20233859490518,0.00991856385493334,0.207,0.377406894572917,0,1.57252872738715,0.0112660878532137,0.24
0.00661546056800942,0,0.0134460580650598,0.00016973297878622,0.492,95.512,52,83.308,33.5,56.405,20,61.583,24.5,0,0,15.42,8,0,0,0,0,0.005,0,0.00124750098220804,0,0.00327428079319696,9.6579476861167e-05,0.381,0.00140731106561997,0,0.00359007924903054,9.97987927565392e-05,0.392,0.00241414229531244,0,0.00572071633960295,0.000125553319919517,0.422,0.00257256427318333,0,0.00601066418968067,0.000140040241448692,0.428,0.00497719428424133,0,0.0105897750728539,0.000130382293762575,0.47
0.0126105662468283,0,0.0992957972191202,0.00456749463911226,0.127,15.962,0,15.916,0,6.008,2,0.929,0,0,0,0.213,0,0,0,0,0,0.007,0,0.00266743058776309,0,0.0544373589339406,0.00318307230169722,0.049,0.00588023087866799,0,0.0864739835098234,0.00318309141838554,0.068,0.00632480264833206,0,0.0780839833127415,0.00318309141838554,0.081,0.00676831256155645,0,0.0638520052977023,0.00318309141838554,0.106,0.00862997583761947,0,0.0707375068657334,0.00424412189118071,0.122
0.00141280867418823,0,0.00383915400594628,7.4815174926844e-05,0.368,51.043,0,50.253,0,9.25,2,13.952,3,0,0,2.603,0,0,0,0,0,0.004,0,9.36714831328739e-05,0,0.00060045822521073,3.39927321691359e-05,0.156,0.000131207489820732,0,0.000646342314387844,3.8771915420291e-05,0.203,0.0002554742934815,0,0.00103013828016734,3.26238491271991e-05,0.248,0.000449543886285147,0,0.00149847962095049,4.04747275485155e-05,0.3,0.000724001217174221,0,0.00210465470108785,6.48865101095439e-05,0.344
0.000113238816359336,0,0.00333055342233341,0.000114285714285714,0.034,119.471,110,71.604,66.5,38.02,21,54.289,34.5,0.006,0,0,0,0,0,0,0,0.009,0,0.0421582484603007,0,0.102325845777429,0.0020952380952381,0.412,0.0763598830565262,3.80952380952381e-05,0.147984269489392,0.00297142857142857,0.516,0.0949165666320167,7.61904761904762e-05,0.17226237138297,0.00453333333333333,0.551,0.100326947479733,0.000171428507566709,0.168333804496197,0.00525714285714286,0.596,0.159815334995612,0.00026666644374638,0.25652541732843,0.0048,0.623
9.84325705523487e-07,0,0.000492162852761743,0.000492162852761743,0.002,14.452,0,12.72,0,7.586,2,8.123,2,0.002,0,0,0,0,0,0,0,0.015,0,1.6576e-05,0,0.000552533333333333,1.82857142857143e-05,0.03,2.97691302625037e-05,0,0.000531591611830424,2.74224351632708e-05,0.056,3.11619773858679e-05,0,0.000375445510673107,1.82857142857143e-05,0.083,3.42125710283994e-05,0,0.000316783065077772,2.74285714285714e-05,0.108,3.78605713248294e-05,0,0.000302884570598635,2.74285714285714e-05,0.125
5.14296321652961e-09,0,2.5714816082648e-06,2.5714816082648e-06,0.002,5.104,0,4.731,0,3.401,0,3.7,0,0.001,0,0,0,0,0,0,0,0.005,0,5.13177339493263e-08,0,6.41471674366579e-06,4.15584415584416e-06,0.008,2.95915609851974e-07,0,2.95915609851974e-05,4.15584415584416e-06,0.01,1.16033299225522e-06,0,4.29752960094527e-05,4.15584415584416e-06,0.027,1.27669729431955e-06,0,2.83710509848789e-05,4.15584415584416e-06,0.045,1.70885666030091e-06,0,3.10701210963801e-05,4.15584415584416e-06,0.055
0.00228814262071823,0,0.0440027427061198,8.35192151122205e-05,0.052,134.768,154,78.265,79,40.741,25,57.402,39,0.016,0,0,0,0,0,0,0,0.009,0,0.0264640414599794,0,0.0698259669128743,0.00190106265315705,0.379,0.0686375007198225,5.356843269309e-05,0.125940368293252,0.00307757790274816,0.545,0.0853309785757453,0.000133883308301772,0.13829980320218,0.00345922448457192,0.617,0.12796940590092,0.000241333469238599,0.201844488802713,0.00375413456297312,0.634,0.147922011291857,0.000312595621285143,0.232948049278516,0.00487145086396789,0.635
0.441731165731047,0,1.08267442581139,0.0160111486982637,0.408,80.672,0,71.022,0,18.177,3,11.997,0,0,0,4.93,0,0,0,0,0,0.012,0,0.0595449758310112,0,0.199815355137621,0.00666666666666667,0.298,0.0744850322887939,0,0.2622712404535,0.00826666666666667,0.284,0.123802346834656,0,0.388095131143121,0.0088,0.319,0.175891902383596,0,0.494078377482011,0.0117333333333333,0.356,0.224722094440574,0,0.574736814426021,0.0141333333333333,0.391
1.69432558932691e-05,0,0.00564775196442304,1.35533892784804e-05,0.003,15.244,0,12.76,0,7.485,2,8.281,2,0.003,0,0,0,0,0,0,0,0.014,0,3.56571421286165e-05,0,0.00111428569151926,2.6890756302521e-05,0.032,3.68537814974357e-05,0,0.000624640364363317,2.6890756302521e-05,0.059,4.95999854841251e-05,0,0.000604877871757624,4.03361344537815e-05,0.082,5.46285314202453e-05,0,0.00052027172781186,4.03361344537815e-05,0.105,6.77238990139601e-05,0,0.000569108395075295,4.03361344537815e-05,0.119
