"prevalence","area","scenario","water"
0,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
84.6153846153846,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
76.9230769230769,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
80.7692307692308,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
76.9230769230769,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
76.9230769230769,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
84.6153846153846,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
76.9230769230769,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
76.9230769230769,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
76.9230769230769,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
76.9230769230769,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
84.6153846153846,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
76.9230769230769,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
84.6153846153846,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
76.9230769230769,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
76.9230769230769,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
19.2307692307692,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
23.0769230769231,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
76.9230769230769,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
50,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
73.0769230769231,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
11.5384615384615,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
3.84615384615385,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
80.7692307692308,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
46.1538461538462,"cleaning","Baseline","Wet"
76.9230769230769,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
34.6153846153846,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
76.9230769230769,"cleaning","Baseline","Wet"
84.6153846153846,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
15.3846153846154,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
30.7692307692308,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
61.5384615384615,"cleaning","Baseline","Wet"
69.2307692307692,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
26.9230769230769,"cleaning","Baseline","Wet"
38.4615384615385,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
0,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
65.3846153846154,"cleaning","Baseline","Wet"
53.8461538461538,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
42.3076923076923,"cleaning","Baseline","Wet"
57.6923076923077,"cleaning","Baseline","Wet"
7.69230769230769,"cleaning","Baseline","Wet"
6.25,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
12.5,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
12.5,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
0,"sorting","Baseline","Dry"
0,"sorting","Baseline","Dry"
0,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
0,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
0,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
0,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
12.5,"sorting","Baseline","Dry"
0,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
0,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
0,"sorting","Baseline","Dry"
12.5,"sorting","Baseline","Dry"
0,"sorting","Baseline","Dry"
25,"sorting","Baseline","Dry"
0,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
12.5,"sorting","Baseline","Dry"
25,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
6.25,"sorting","Baseline","Dry"
0,"sorting","Baseline","Dry"
