"concentration_mean","concentration_median","concentration_mean_filtered","concentration_median_filtered","prob_contamination","time_contaminated_mean","time_contaminated_median","max_contam_bout_mean","max_contam_bout_median","contacts_mean","contacts_median","transfers_mean","transfers_median","temp_niche_mean","temp_niche_median","niches_estab_mean","niches_estab_median","food_cont_mean","food_cont_median","zone4_cont_mean","zone4_cont_median","random_cont_mean","random_cont_median","conc_mid_mon_mean","conc_mid_mon_median","conc_mid_mon_mean_filtered","conc_mid_mon_median_filtered","prob_cont_mon","conc_mid_tue_mean","conc_mid_tue_median","conc_mid_tue_mean_filtered","conc_mid_tue_median_filtered","prob_cont_tue","conc_mid_wed_mean","conc_mid_wed_median","conc_mid_wed_mean_filtered","conc_mid_wed_median_filtered","prob_cont_wed","conc_mid_thu_mean","conc_mid_thu_median","conc_mid_thu_mean_filtered","conc_mid_thu_median_filtered","prob_cont_thu","conc_mid_fri_mean","conc_mid_fri_median","conc_mid_fri_mean_filtered","conc_mid_fri_median_filtered","prob_cont_fri"
0.0546109510887021,3.71540797704805e-05,0.0966565505994728,0.00109234716593878,0.565,106.621,80.5,105.709,80,34.257,19,31.864,16,0,0,8.373,0,0,0,0,0,0.007,0,0.00429204019669313,0,0.0113246443184515,0.000423873442793882,0.379,0.0116975977210341,0,0.0263459408131398,0.000571783256260909,0.444,0.0186995367473123,0,0.038162319892474,0.000617706633900997,0.49,0.0251948622468608,2.35204539060811e-05,0.0478080877549541,0.00077765857433384,0.527,0.044899489028177,3.5311282164465e-05,0.0800347398006721,0.000940922929219178,0.561
0.00697069696660356,0,0.0139693325984039,0.000567227019065442,0.499,78.374,32.5,77.237,32,19.009,10.5,26.058,15,0,0,2.215,0,0,0,0,0,0.005,0,0.00129536625376958,0,0.00506002442878741,0.000335654886178074,0.256,0.00225338503557019,0,0.00695489208509317,0.000477075230820296,0.324,0.00318727796850851,0,0.00794832411099379,0.000352944196755787,0.401,0.00439050380546513,0,0.0098663006864385,0.000470827624141713,0.445,0.00593055810647926,0,0.0120051783531969,0.000485900080546272,0.494
0.00303367596567969,0,0.0326201716739752,0.002,0.093,10.085,0,9.723,0,8.175,1,9.317,1,0,0,0.535,0,0,0,0,0,0.007,0,0.00191745444366014,0,0.0766981777464056,0.001009357796958,0.025,0.00172199946961735,0,0.0441538325542911,0.001,0.039,0.00203999415470949,0,0.0424998782231144,0.001,0.048,0.00195434886854985,0,0.0287404245374978,0.001,0.068,0.00199649021881459,0,0.0212392576469637,0.001,0.094
18.2198452409322,0,40.3987699355482,1.44726820916601,0.451,86.981,54,68.802,32,23.4,13,15.581,8,0,0,1.486,1,0,0,0,0,0.007,0,7.27327910160522,0,23.6145425376793,1.21983566350239,0.308,6.30285764523364,0,16.8525605487531,1.10581026089015,0.374,10.156779133583,0,25.8442217139516,1.08445045087243,0.393,10.8655504271551,0,25.6868804424472,1.32539015141946,0.423,13.395316283989,0,30.374866857118,1.16750598800829,0.441
30.5117337568716,0.0821558334954696,55.5769285188918,1.76580813329944,0.549,101.609,78.5,87.121,57,14.386,8,13.966,8,0,0,1.295,1,0,0,0,0,0.007,0,9.55624716801223,0,26.3984728398128,1.47075070778716,0.362,11.33568453656,0,27.314902497735,1.2888017942725,0.415,11.3842242766178,0,24.3252655483287,1.756953308066,0.468,21.5835751370637,0.0401852261043713,41.9913913172445,1.81724167451464,0.514,23.6317602115571,0.0409707102766012,43.6816270084235,1.97386204626515,0.541
0.00865205271249847,0,0.0230721405666626,0.0007421875,0.375,52.395,0,51.638,0,13.866,1,12.079,0,0,0,0.556,0,0,0,0,0,0.004,0,0.000321374049791554,0,0.00207338096639712,0.000274481683565334,0.155,0.00080499457026966,0,0.00374416079195191,0.0003515625,0.215,0.00175430574825289,0,0.00637929363001049,0.00046875,0.275,0.00331027320023535,0,0.0103770319756594,0.000625,0.319,0.00662606695005302,0,0.0184057415279251,0.00072265625,0.36
0.000175327907362165,0,0.0292213178936942,0.00145363622076508,0.006,86.105,87,56.576,59,24.218,14,18.896,11,0.01,0,0,0,0,0,0,0,0.008,0,0.01289375,0,0.0716319444444444,0.0035218253968254,0.18,0.0358081349206349,0,0.0795736331569665,0.00714285714285714,0.45,0.0880869047619048,0.000198412698412698,0.169397893772894,0.00853174603174603,0.52,0.0854392916429655,0.000347222222222222,0.149108711418788,0.0101190476190476,0.573,0.127094444444444,0.000694444444444444,0.212888516657361,0.00922619047619048,0.597
0.00199895553706904,0,0.285565076724149,0.112646013259519,0.007,81.927,76.5,55.684,64,13.025,8,12.921,8,0.01,0,0,0,0,0,0,0,0.005,0,0.022285119047619,0,0.178280952380952,0.0148809523809524,0.125,0.27223869047619,0,0.621549521635138,0.0342261904761905,0.438,0.396453571428571,0.000595238095238095,0.774323381696429,0.0473214285714286,0.512,0.569084523809524,0.00119047619047619,1.03469913419913,0.0526785714285714,0.55,0.842425594974293,0.00238095238095238,1.46508799125964,0.0613095238095238,0.575
0.000104766044379257,0,0.000440193463778389,7.14285714285714e-05,0.238,48.674,0,48.017,0,12.247,7,7.224,0,0,0,0.314,0,0,0,0,0,0.002,0,5.36113916114403e-05,0,0.000302889218143731,4.44368816091877e-05,0.177,6.06857142857143e-05,0,0.00032108843537415,5.71428571428571e-05,0.189,8.35571428571429e-05,0,0.00039045393858478,5.71428571428571e-05,0.214,9.43428571428571e-05,0,0.000417446270543616,5.71428571428571e-05,0.226,9.95142857142857e-05,0,0.000412922347362181,7.14285714285714e-05,0.241
0.000273072188929687,0,0.0160630699370404,0.010990285631434,0.017,2.847,0,2.847,0,1.442,0,1.643,0,0,0,0.015,0,0,0,0,0,0.014,0,0.000123868247168545,0,0.0137631385742828,0.0162815784196376,0.009,0.000135653182543135,0,0.0123321075039213,0.016209946353487,0.011,0.000121908075975062,0,0.0110825523613692,0.015253008554444,0.011,0.000127388719733217,0,0.00979913228717057,0.0120632158909671,0.013,0.000114600550964187,0,0.00881542699724518,0.0103813252138611,0.013
0.315889523809524,0.00166666666666667,0.525606528801204,0.0252380952380952,0.601,123.019,110,114.876,100,13.662,9,13.516,9,0,0,3.583,1,0,0,0,0,0.007,0,0.141176025510183,0,0.308244597183806,0.018882132706937,0.458,0.150169805008095,0.000238095238095238,0.29387437379275,0.0178571428571429,0.511,0.178865,0.000476190476190476,0.325209090909091,0.0183333333333333,0.55,0.235965714285714,0.000833333333333333,0.417638432364096,0.0223809523809524,0.565,0.268663571428571,0.00142857142857143,0.4538236003861,0.0230952380952381,0.592
0.323930952380952,0.000952380952380952,0.555627705627706,0.0238095238095238,0.583,121.497,108,113.967,90.5,13.617,9,13.431,8,0,0,3.43,1,0,0,0,0,0.006,0,0.14372841907604,0,0.320107837585834,0.0212710824179279,0.449,0.157344761904762,0.000238095238095238,0.312812647921992,0.019047619047619,0.503,0.248525952380952,0.000476190476190476,0.462804380597677,0.0197619047619048,0.537,0.260920476190476,0.000952380952380952,0.4577552213868,0.0227380952380952,0.57,0.314048095238095,0.000952380952380952,0.542397401102064,0.0264285714285714,0.579
0.122705310041708,0.000595238095238095,0.204168569120978,0.00952380952380952,0.601,120.922,108,112.759,90,13.44,8,13.498,8,0,0,1.028,1,0,0,0,0,0.011,0,0.0544679306120012,0,0.123510046739232,0.0078748869962089,0.441,0.0605475198412698,0,0.122565829638198,0.00818452380952381,0.494,0.093456746031746,0.000198412698412698,0.171480267948158,0.00843253968253968,0.545,0.113690277777778,0.000396825396825397,0.199456627680312,0.00972222222222222,0.57,0.130690972222222,0.000595238095238095,0.222263558201058,0.0101190476190476,0.588
0.763449897591044,0.00462809917355372,1.17093542575314,0.0461157024793388,0.652,151.801,198,136.679,121,29.016,24,19.358,15,0,0,1.482,1,0,0,0,0,0.013,0,0.510710538000556,0.00132951541761444,0.91361455814053,0.0332856057713356,0.559,0.609897851239669,0.00165289256198347,1.04973812605795,0.0360330578512397,0.581,0.561348429752066,0.00247933884297521,0.929384817470308,0.0385123966942149,0.604,0.732649256198347,0.00429752066115702,1.13942341554953,0.0426446280991736,0.643,0.724735326196369,0.00462809917355372,1.10309790897469,0.0472727272727273,0.657
3.21514605658799,0.0166666666666667,4.92365399171208,0.172619047619048,0.653,153.153,199,137.42,121.5,29.039,25,19.386,15,0,0,4.109,1,0,0,0,0,0.014,0,1.67605287506969,0.00358637674258507,2.98761653310105,0.119662270482121,0.561,2.05360357142857,0.00952380952380952,3.44564357622244,0.1375,0.596,2.77530357142857,0.0113095238095238,4.44760187728938,0.136309523809524,0.624,2.25574880952381,0.0142857142857143,3.53012333258812,0.141666666666667,0.639,2.6918933426958,0.0178571428571429,4.08481539104067,0.169047619047619,0.659
0.376187964058415,0.00257142857142857,0.55649107109233,0.0190714285714286,0.676,152.65,196.5,138.026,127,28.608,25,19.243,15,0,0,3.649,1,0,0,0,0,0.007,0,0.212364924722665,0.000575535188792286,0.373224823765668,0.0156997008115451,0.569,0.248898285714286,0.000571428571428571,0.425467155067155,0.0164285714285714,0.585,0.297414714285714,0.00135714285714286,0.488365704902651,0.0168571428571429,0.609,0.341422428571429,0.00128571428571429,0.532640294183196,0.0168571428571429,0.641,0.303916428571429,0.00185714285714286,0.461879070777247,0.0185714285714286,0.658
0.445192142857143,0.00221428571428571,0.663475622737918,0.0172857142857143,0.671,152.855,197.5,136.776,123,28.984,25.5,19.531,15,0,0,1.53,1,0,0,0,0,0.009,0,0.205615743255758,0.000291983735063869,0.371818703898297,0.0152096702273331,0.553,0.220696142857143,0.000857142857142857,0.372797538610039,0.0168571428571429,0.592,0.262615189478703,0.00114285714285714,0.431223628043848,0.0148571428571429,0.609,0.36504,0.00171428571428571,0.573061224489796,0.0201428571428571,0.637,0.405583714285714,0.00207142857142857,0.621108291402319,0.0184285714285714,0.653
0.610212775298466,0.00457142857142857,0.920381259877022,0.0394285714285714,0.663,151.682,198,136.581,118.5,28.853,24,19.29,15,0,0,1.514,1,0,0,0,0,0.009,0,0.319822516969627,0.000580246538636998,0.581495485399323,0.0289550299178783,0.55,0.479810571428571,0.00142857142857143,0.794388363292337,0.0238571428571429,0.604,0.485462,0.00228571428571429,0.7767392,0.0302857142857143,0.625,0.586376285714286,0.00314285714285714,0.917646769505924,0.0317142857142857,0.639,0.653524285714286,0.00485714285714286,0.991690873618036,0.0385714285714286,0.659
2.60702086718191e-05,0,0.00651755216795477,0.00287793799598198,0.004,94.707,87,58.084,68,30.237,22,31.967,22,0.009,0,0,0,0,0,0,0,0.006,0,0,0,NA,NA,0,0.000702736108660537,0,0.00231926108468824,0.000473997521793471,0.303,0.00179032255962644,0,0.00421252366970928,0.000671397872905114,0.425,0.00287841283032575,0,0.00591049862489886,0.000845232761279392,0.487,0.00370822861619586,2.91366088742698e-05,0.00715874250230862,0.00104848216506307,0.518
5.42547997753464e-05,0,0.0108509599550693,0.0101449859499796,0.005,117.046,126,53.605,43,72.085,55,145.897,130.5,0.016,0,0,0,0,0,0,0,0.005,0,0.00224499149573871,0,0.00616755905422721,0.000217823735703251,0.364,0.00436605330922195,4.34173844980464e-06,0.00816084730695691,0.000236386477848277,0.535,0.00710767838328563,4.35508470408997e-06,0.0129939275745624,0.00027210772157982,0.547,0.00900510433195805,1.29111388002787e-05,0.0154993189878796,0.000228011160813535,0.581,0.0102574078390953,8.67304534463301e-06,0.0176851859294746,0.000311781233359463,0.58
3.33333333333333e-07,0,0.000333333333333333,0.000333333333333333,0.001,3.374,0,2.689,0,6.432,3,3.782,1,0.001,0,0,0,0,0,0,0,0.005,0,0,0,NA,NA,0,1.99987479150756e-07,0,6.6662493050252e-05,6.66666666666667e-05,0.003,1.06666666666667e-06,0,8.20512820512821e-05,6.66666666666667e-05,0.013,2.2624615796966e-06,0,0.000102839162713482,6.66666666666667e-05,0.022,4.39998815363603e-06,0,0.000133332974352607,6.66666666666667e-05,0.033
1.42258598850239e-05,0,0.00711292994251194,0.00711292994251194,0.002,91.878,88,57.881,69,19.043,14,22.455,17,0.008,0,0,0,0,0,0,0,0.009,0,5.11546331482023e-05,0,0.0511546331482023,0.0511546331482023,0.001,0.00267996419991449,0,0.0096056064513064,0.00146156094709149,0.279,0.00568807287990573,0,0.0136078298562338,0.00194874792945533,0.418,0.00906536713909327,0,0.0189652032198604,0.00253337230829192,0.478,0.0118096911331269,9.74373964727662e-05,0.0229314390934502,0.00282568449771022,0.515
0.000132077172737108,0,0.0188681675338725,0.00297511720158673,0.007,88.667,75,55.356,65,14.499,10,15.21,11,0.013,0,0,0,0,0,0,0,0.006,0,0,0,NA,NA,0,0.00108528669311215,0,0.00393219816344983,0.000833934367111432,0.276,0.00239420302921024,0,0.0059855075730256,0.000946628200504868,0.4,0.00372944464478904,0,0.00785146241008218,0.00103678326721962,0.475,0.00493738730616661,4.50775333573747e-05,0.00970017152488528,0.00112693833393437,0.509
0.013012,0,2.16866666666667,1.138,0.006,1.316,0,1.316,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0.006,0,0.0120961165025311,0,2.01601941708852,1.10100076155058,0.006,0.013012,0,2.16866666666667,1.138,0.006,0.013012,0,2.16866666666667,1.138,0.006,0.013012,0,2.16866666666667,1.138,0.006,0.013012,0,2.16866666666667,1.138,0.006
0.00266686507936508,0,0.333358134920635,0.0405753968253968,0.008,81.488,71,54.049,47,13.109,8,13.074,8,0.015,0,0,0,0,0,0,0,0.007,0,0.0104271825396825,0,0.089121218287885,0.00595238095238095,0.117,0.10673083975066,0,0.25905543628801,0.0116071428571429,0.412,0.126988492063492,0,0.259690167819002,0.0142857142857143,0.489,0.15421626984127,0.000198412698412698,0.292076268638769,0.0178571428571429,0.528,0.208724404761905,0.000793650793650794,0.362998964803313,0.019047619047619,0.575
0.00136047619047619,0,0.123679653679654,0.0333333333333333,0.011,82.502,82.5,55.13,64,13.268,8,13.011,8,0.012,0,0,0,0,0,0,0,0.008,0,0.0263752380952381,0,0.214432830042586,0.0152380952380952,0.123,0.204944761904762,0,0.489128310035231,0.0361904761904762,0.419,0.391350476190476,0.000476190476190476,0.754047160289935,0.0361904761904762,0.519,0.423843333333333,0.00142857142857143,0.765060168471721,0.0409523809523809,0.554,0.572567142857143,0.00238095238095238,0.978747252747253,0.0423809523809524,0.585
0.000851239669421488,0,0.121605667060213,0.04,0.007,81.478,72.5,54.174,54,13.095,8,13.183,8,0.015,0,0,0,0,0,0,0,0.005,0,0.0177652892561983,0,0.160047650956742,0.0142148760330579,0.111,0.115130578512397,0,0.276756198347107,0.02,0.416,0.182563966942149,0,0.379550866823594,0.0251239669421488,0.481,0.309594710743802,0.000661157024793388,0.568063689438168,0.0267768595041322,0.545,0.358960330578512,0.00198347107438017,0.62103863421888,0.0322314049586777,0.578
0,0,NA,NA,0,4.216,0,3.123,0,1.379,0,1.076,0,0,0,0,0,0,0,0,0,0.008,0,4.02366863905325e-07,0,0.000402366863905325,0.000402366863905325,0.001,8.89734306951644e-06,0,0.000556083941844777,0.000142011834319527,0.016,2.63194474304721e-05,0,0.0013159723715236,0.000284023668639053,0.02,3.01301774485916e-05,0,0.00125542406035799,0.000106508875739645,0.024,3.47803867176517e-05,0,0.00112194795863393,0.000118343195266272,0.031
0,0,NA,NA,0,3.646,0,2.779,0,1.307,0,1.493,0,0,0,0,0,0,0,0,0,0.002,0,2.8148894376988e-07,0,4.69148239616467e-05,1.12676056338028e-05,0.006,1.58880432322116e-06,0,0.000113486023087226,2.95774647887324e-05,0.014,2.97307666980737e-06,0,0.000165170926100409,4.50704225352113e-05,0.018,4.46134970836384e-06,0,0.000178453988334554,1.97183098591549e-05,0.025,4.9834137371807e-06,0,0.000237305416056224,4.50704225352113e-05,0.021
0,0,NA,NA,0,3.296,0,2.61,0,0.727,0,0.746,0,0,0,0,0,0,0,0,0,0.007,0,0,0,NA,NA,0,8.75279771544034e-06,0,0.00145879961924006,0.000342857142857143,0.006,8.56572633719892e-06,0,0.000571048422479928,3.80952380952381e-05,0.015,1.03809427196575e-05,0,0.000494330605697974,0.000133333333333333,0.021,1.21809082687462e-05,0,0.000451144750694305,9.52380952380952e-05,0.027
0,0,NA,NA,0,2.486,0,2.093,0,0.422,0,0.172,0,0,0,0,0,0,0,0,0,0.01,0,1.04771573604061e-05,0,0.0104771573604061,0.0104771573604061,0.001,1.16548223350254e-05,0,0.0019424703891709,0.000365482233502538,0.006,0.000132147701009927,0,0.0110123084174939,0.000142131979695431,0.012,0.000171307284815284,0,0.0122362346296632,0.000385786038997098,0.014,0.000166740909291077,0,0.0104213068306923,0.000548223350253807,0.016
0,0,NA,NA,0,2.329,0,2.009,0,0.41,0,0.178,0,0,0,0,0,0,0,0,0,0.009,0,0,0,NA,NA,0,4.83805779753311e-06,0,0.000806342966255518,0.000406091370558376,0.006,6.93193585056444e-06,0,0.00057766132088037,0.000142131979695431,0.012,1.71249236830641e-05,0,0.00100734845194495,0.000243654822335025,0.017,2.61522810258787e-05,0,0.0014529045014377,0.000345177664974619,0.018
0.00158836766280785,0,0.122182127908296,0.0439266615737204,0.013,2.381,0,2.381,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0.013,0,0.00120135332084785,0,0.120135332084785,0.0868098420069692,0.01,0.00126286363308379,0,0.114805784825799,0.0439266615737204,0.011,0.00126286363308379,0,0.114805784825799,0.0439266615737204,0.011,0.00126388223814515,0,0.105323519845429,0.0407435701553349,0.012,0.00126388223814515,0,0.105323519845429,0.0407435701553349,0.012
0,0,NA,NA,0,0.72,0,0.344,0,1.548,0,0.548,0,0,0,0,0,0,0,0,0,0.006,0,0,0,NA,NA,0,3.34338505633073e-05,0,0.0111446168544358,0.0117647058823529,0.003,2.6470477214161e-05,0,0.00441174620236016,0.00294117647058824,0.006,6.04654534869978e-05,0,0.00403103023246652,0.00294117647058824,0.015,0.000155699143594707,0,0.00915877315262985,0.00294117647058824,0.017
0,0,NA,NA,0,0.655,0,0.308,0,1.391,0,0.472,0,0,0,0,0,0,0,0,0,0.006,0,0,0,NA,NA,0,4.41154191319684e-05,0,0.00882308382639368,0.00588235294117647,0.005,1.90308472034115e-05,0,0.00317180786723525,0.00294009415114364,0.006,6.27711016021495e-05,0,0.00570646378201359,0.00294014200599789,0.011,0.000264562127744933,0,0.0125981965592825,0.00294117389410182,0.021
0,0,NA,NA,0,0.815,0,0.349,0,1.444,0,0.536,0,0,0,0,0,0,0,0,0,0.007,0,0,0,NA,NA,0,5.58796911846305e-05,0,0.00558796911846305,0.00294117647058824,0.01,0.000494999370786213,0,0.0412499475655177,0.00441176470588235,0.012,0.00011023598591769,0,0.00580189399566787,0.0029411197775723,0.019,0.000122431155258732,0,0.00874508251848085,0.00294059302106929,0.014
0.000330853871905392,0,0.0472648388436274,0.0280833196823178,0.007,1.058,0,1.058,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0.007,0,0.000230932489354893,0,0.0577331223387233,0.0373921469087491,0.004,0.000260075188909128,0,0.0520150377818256,0.0141,0.005,0.000288158508591446,0,0.0480264180985743,0.0210916598411589,0.006,0.000288158508591446,0,0.0480264180985743,0.0210916598411589,0.006,0.000330853871905392,0,0.0472648388436274,0.0280833196823178,0.007
0.000307757424278896,0,0.00992765884770632,0.000136054421768707,0.031,4.826,0,4.76,0,4.579,1,5.013,1,0,0,0.268,0,0,0,0,0,0.009,0,0.000373670559512847,0,0.0266907542509177,0.00148227912697826,0.014,0.000378002948320874,0,0.0210001637956041,0.000238095238095238,0.018,0.000324068626401678,0,0.0111747802207475,6.80272108843537e-05,0.029,0.000376240915533527,0,0.0125413638511176,0.000102040816326531,0.03,0.000337094693543237,0,0.0105342091732262,0.000136054421768707,0.032
4.21818181818182e-05,0,0.0105454545454545,0.00290909090909091,0.004,23.439,0,19.054,0,7.938,2,9.504,1,0.005,0,0,0,0,0,0,0,0.01,0,0.000328,0,0.0172631578947368,0.00145454545454545,0.019,0.00150368208778435,0,0.0129627766188306,0.00145454545454545,0.116,0.00324012503940471,0,0.021457781717912,0.00290870388067837,0.151,0.00625343079284736,0,0.0314242753409415,0.00218181818181818,0.199,0.0166179063332463,0,0.0748554339335421,0.00218181818181818,0.222
2.18181818181818e-06,0,0.00218181818181818,0.00218181818181818,0.001,23.029,0,18.809,0,7.909,1,8.346,1,0.004,0,0,0,0,0,0,0,0.009,0,9.16363636363636e-05,0,0.00295601173020528,0.00145454545454545,0.031,0.00137824618078886,0,0.0116800523795666,0.00218181818181818,0.118,0.00297515483986989,0,0.0198343655991326,0.00290909090909091,0.15,0.00513855548266978,0,0.0263515665777937,0.00290909090909091,0.195,0.0107846702967595,0,0.0485795959313493,0.00290909090909091,0.222
8.62932301153415e-05,0,0.000197920252558123,1.12209832386563e-05,0.436,79.41,21.5,74.65,17,29.849,11,66.883,18,0,0,12.801,4,0,0,0,0,0.006,0,3.4494026526488e-05,0,0.000113467192521342,5.69222917926082e-06,0.304,3.96260090332911e-05,0,0.000121926181640896,5.61049161932814e-06,0.325,4.35278743181112e-05,0,0.000126903423667963,8.41573742899222e-06,0.343,4.92209723130782e-05,0,0.000139436182190023,8.41573742899222e-06,0.353,6.83969830186852e-05,0,0.00016971956084041,1.12209832386563e-05,0.403
0,0,NA,NA,0,0.499,0,0.286,0,0.762,0,0.791,0,0,0,0,0,0,0,0,0,0.014,0,0,0,NA,NA,0,1.72295650749986e-05,0,0.00287159417916643,0.000467831079813659,0.006,2.09880587596267e-05,0,0.00299829410851811,0.00294115986099639,0.007,2.1757721325572e-05,0,0.0021757721325572,0.00248424399081977,0.01,0.000181811299968293,0,0.010694782351076,0.00229569474498941,0.017
0,0,NA,NA,0,0.463,0,0.276,0,0.729,0,0.813,0,0,0,0,0,0,0,0,0,0.008,0,1.07260095487292e-06,0,0.00107260095487292,0.00107260095487292,0.001,2.05908058516505e-05,0,0.00257385073145631,0.00194309703586475,0.008,0.00284557233152376,0,0.35569654144047,0.0023154514226327,0.008,1.92280021337082e-05,0,0.00174800019397347,0.00185646081912343,0.011,3.78303586595765e-05,0,0.00420337318439739,0.00278676162894271,0.009
0,0,NA,NA,0,2.484,1,1.044,1,5.395,2,5.44,2,0,0,0,0,0,0,0,0,0.009,0,0,0,NA,NA,0,3.92320571456982e-05,0,0.00217955873031656,0.00242127922393594,0.018,7.34844848596148e-05,0,0.00306185353581728,0.00163903856679552,0.024,0.000156755381876161,0,0.00435431616322668,0.00262646025995932,0.036,0.000211830895241079,0,0.00470735322757954,0.00294117647058824,0.045
0,0,NA,NA,0,2.487,1,1.071,1,5.455,2,5.565,2,0,0,0,0,0,0,0,0,0.002,0,0,0,NA,NA,0,6.59883647053003e-05,0,0.00286905933501305,0.0022175398398921,0.023,9.8964988274268e-05,0,0.00395859953097072,0.00221753386068445,0.025,0.000121414613845566,0,0.00404715379485221,0.00294117647058824,0.03,0.000137254939567629,0,0.00319197533878208,0.00294117647058824,0.043
0,0,NA,NA,0,5.093,3,1.595,1,10.091,6,9.945,6,0,0,0,0,0,0,0,0,0.006,0,0,0,NA,NA,0,0.000118480094305641,0,0.00263289098456981,0.0024871148911766,0.045,0.000267416162126281,0,0.00524345415933883,0.00294117647058824,0.051,0.000507690550031324,0,0.00818855725856975,0.00294117647058824,0.062,0.000677526966623423,0,0.00769917007526618,0.00294117647058824,0.088
0,0,NA,NA,0,5.145,3,1.639,1,10.236,6,9.929,6,0,0,0,0,0,0,0,0,0.004,0,0,0,NA,NA,0,0.000359260549025971,0,0.0078100119353472,0.00266178606761844,0.046,0.000390026504596876,0,0.00600040776302887,0.00286001416223418,0.065,0.000724472867407316,0,0.00905591084259145,0.00294117647058824,0.08,0.000659965949444559,0,0.00702091435579318,0.00294117647058824,0.094
0,0,NA,NA,0,0.66,0,0.31,0,0.896,0,1,0,0,0,0,0,0,0,0,0,0.005,0,0,0,NA,NA,0,3.91579230778822e-06,0,0.00130526410259607,0.00134501539096097,0.003,1.43384785306059e-05,0,0.0013034980482369,0.00139997197761893,0.011,2.59807670760164e-05,0,0.00162379794225102,0.00180062786015837,0.016,6.51258720466746e-05,0,0.0046518480033339,0.00205265060248971,0.014
0,0,NA,NA,0,0.598,0,0.269,0,0.809,0,0.851,0,0,0,0,0,0,0,0,0,0.011,0,0,0,NA,NA,0,4.95941953690164e-05,0,0.00309963721056353,0.00189408965959409,0.016,2.18980623776697e-05,0,0.00199073294342452,0.00144186857834457,0.011,2.01233235929977e-05,0,0.00182939305390888,0.00187117799666527,0.011,2.52683552701839e-05,0,0.00229712320638035,0.00184759845910847,0.011
0,0,NA,NA,0,0.599,0,0.314,0,0.899,0,0.991,0,0,0,0,0,0,0,0,0,0.011,0,0,0,NA,NA,0,1.3927132490922e-05,0,0.00174089156136525,0.00169023873764954,0.008,1.41389715680345e-05,0,0.00201985308114779,0.00222998570753816,0.007,1.30743738029336e-05,0,0.00186776768613337,0.0021426359521105,0.007,2.06362021333587e-05,0,0.00206362021333587,0.00218893863553822,0.01
0,0,NA,NA,0,0.531,0,0.288,0,0.84,0,0.859,0,0,0,0,0,0,0,0,0,0.004,0,0,0,NA,NA,0,7.95034646517077e-06,0,0.00132505774419513,0.00136164236299412,0.006,1.29374980114048e-05,0,0.00129374980114048,0.00109848519519611,0.01,0.000137004231055649,0,0.0195720330079499,0.00161457263130363,0.007,2.36272812085446e-05,0,0.00295341015106808,0.0024180391637424,0.008
0,0,NA,NA,0,0.673,0,0.32,0,0.904,0,0.898,0,0,0,0,0,0,0,0,0,0.01,0,0,0,NA,NA,0,5.10588688809945e-06,0,0.00170196229603315,0.00182921136788536,0.003,1.42144606121164e-05,0,0.00157938451245738,0.00139991834707574,0.009,0.000673212062518375,0,0.0420757539073984,0.0018094069754331,0.016,3.57991073873071e-05,0,0.00210582984631218,0.00220373186750782,0.017
0,0,NA,NA,0,0.791,0,0.332,0,1.142,0,1.33,0,0,0,0,0,0,0,0,0,0.013,0,0,0,NA,NA,0,0.00031500075615617,0,0.0393750945195212,0.00239332650133878,0.008,8.29340222198761e-06,0,0.00118477174599823,0.000620643381982438,0.007,2.98367115734821e-05,0,0.00213119368382015,0.00240601576602115,0.014,6.3153598243762e-05,0,0.00394709989023512,0.00261316850539348,0.016
0,0,NA,NA,0,0.475,0,0.274,0,0.842,0,0.857,0,0,0,0,0,0,0,0,0,0.01,0,0,0,NA,NA,0,8.29214828508821e-06,0,0.00103651853563603,0.000919976862834162,0.008,1.58665338825216e-05,0,0.00176294820916906,0.00185147151816372,0.009,7.33697346148581e-05,0,0.00917121682685726,0.00265948726725653,0.008,4.95283616025386e-05,0,0.0045025783275035,0.00203844990760679,0.011
0,0,NA,NA,0,0.486,0,0.276,0,0.814,0,0.92,0,0,0,0,0,0,0,0,0,0.007,0,0,0,NA,NA,0,8.55274463423581e-06,0,0.00171054892684716,0.00161457263130363,0.005,1.879278687493e-05,0,0.00144559899037923,0.00191288079575045,0.013,1.41982175913019e-05,0,0.00283964351826039,0.00213492785993653,0.005,0.000474567122397313,0,0.0365051632613318,0.00142023049933956,0.013
3.9221313446186e-07,0,0.00019610656723093,0.00019610656723093,0.002,21.514,1,16.329,1,4.701,3,2.879,1,0.005,0,0,0,0,0,0,0,0.007,0,1.68146772508798e-05,0,0.00840733862543989,0.00840733862543989,0.002,6.98442661632846e-05,0,0.00205424312244955,0.000943841434638981,0.034,0.000615070001573069,0,0.00992048389633982,0.000629227623092654,0.062,0.000516595878559069,0,0.00511481067880266,0.000629227623092654,0.101,0.000322793770646531,0,0.00258235016517225,0.000629227623092654,0.125
